id_factura,numero,fecha,condicion_IVA,id_sucursal,id_cliente
3682,F-0001-00003682,31/05/2024,Consumidor Final,1,8
3683,F-0001-00003683,31/05/2024,Consumidor Final,1,8
3684,F-0001-00003684,31/05/2024,Consumidor Final,1,4
3685,F-0001-00003685,31/05/2024,Consumidor Final,1,3
3686,F-0001-00003686,31/05/2024,Consumidor Final,1,2
3687,F-0001-00003687,31/05/2024,Consumidor Final,1,7
3688,F-0001-00003688,31/05/2024,Consumidor Final,1,4
3689,F-0001-00003689,31/05/2024,Consumidor Final,1,3
3690,F-0001-00003690,03/06/2024,Consumidor Final,1,8
3691,F-0001-00003691,03/06/2024,Consumidor Final,1,7
3692,F-0001-00003692,03/06/2024,Consumidor Final,1,7
3693,F-0001-00003693,03/06/2024,Consumidor Final,1,7
3694,F-0001-00003694,03/06/2024,Consumidor Final,1,3
3695,F-0001-00003695,03/06/2024,Consumidor Final,1,1
3696,F-0001-00003696,04/06/2024,Consumidor Final,1,8
3697,F-0001-00003697,04/06/2024,Consumidor Final,1,2
3698,F-0001-00003698,04/06/2024,Consumidor Final,1,1
3699,F-0001-00003699,04/06/2024,Consumidor Final,1,8
3700,F-0001-00003700,04/06/2024,Consumidor Final,1,2
3701,F-0001-00003701,04/06/2024,Consumidor Final,1,6
3702,F-0001-00003702,04/06/2024,Consumidor Final,1,9
3703,F-0001-00003703,04/06/2024,Consumidor Final,1,6
3704,F-0001-00003704,04/06/2024,Consumidor Final,1,10
3705,F-0001-00003705,04/06/2024,Consumidor Final,1,6
3706,F-0001-00003706,05/06/2024,Consumidor Final,1,2
3707,F-0001-00003707,05/06/2024,Consumidor Final,1,10
3708,F-0001-00003708,05/06/2024,Consumidor Final,1,6
3709,F-0001-00003709,05/06/2024,Consumidor Final,1,8
3710,F-0001-00003710,05/06/2024,Consumidor Final,1,6
3711,F-0001-00003711,05/06/2024,Consumidor Final,1,5
3712,F-0001-00003712,05/06/2024,Consumidor Final,1,3
3713,F-0001-00003713,05/06/2024,Consumidor Final,1,2
3714,F-0001-00003714,05/06/2024,Consumidor Final,1,1
3715,F-0001-00003715,05/06/2024,Consumidor Final,1,8
3716,F-0001-00003716,05/06/2024,Consumidor Final,1,6
3717,F-0001-00003717,06/06/2024,Consumidor Final,1,10
3718,F-0001-00003718,06/06/2024,Consumidor Final,1,5
3719,F-0001-00003719,06/06/2024,Consumidor Final,1,8
3720,F-0001-00003720,06/06/2024,Consumidor Final,1,9
3721,F-0001-00003721,06/06/2024,Consumidor Final,1,5
3722,F-0001-00003722,06/06/2024,Consumidor Final,1,4
3723,F-0001-00003723,07/06/2024,Consumidor Final,1,7
3724,F-0001-00003724,07/06/2024,Consumidor Final,1,3
3725,F-0001-00003725,07/06/2024,Consumidor Final,1,4
3726,F-0001-00003726,07/06/2024,Consumidor Final,1,3
3727,F-0001-00003727,07/06/2024,Consumidor Final,1,7
3728,F-0001-00003728,07/06/2024,Consumidor Final,1,4
3729,F-0001-00003729,07/06/2024,Consumidor Final,1,1
3730,F-0001-00003730,07/06/2024,Consumidor Final,1,8
3731,F-0001-00003731,07/06/2024,Consumidor Final,1,1
3732,F-0001-00003732,07/06/2024,Consumidor Final,1,8
3733,F-0001-00003733,07/06/2024,Consumidor Final,1,1
3734,F-0001-00003734,07/06/2024,Consumidor Final,1,1
3735,F-0001-00003735,07/06/2024,Consumidor Final,1,4
3736,F-0001-00003736,07/06/2024,Consumidor Final,1,2
3737,F-0001-00003737,07/06/2024,Consumidor Final,1,8
3738,F-0001-00003738,10/06/2024,Consumidor Final,1,8
3739,F-0001-00003739,10/06/2024,Consumidor Final,1,7
3740,F-0001-00003740,10/06/2024,Consumidor Final,1,9
3741,F-0001-00003741,10/06/2024,Consumidor Final,1,10
3742,F-0001-00003742,10/06/2024,Consumidor Final,1,6
3743,F-0001-00003743,10/06/2024,Consumidor Final,1,9
3744,F-0001-00003744,10/06/2024,Consumidor Final,1,5
3745,F-0001-00003745,10/06/2024,Consumidor Final,1,3
3746,F-0001-00003746,11/06/2024,Consumidor Final,1,10
3747,F-0001-00003747,11/06/2024,Consumidor Final,1,5
3748,F-0001-00003748,11/06/2024,Consumidor Final,1,8
3749,F-0001-00003749,11/06/2024,Consumidor Final,1,1
3750,F-0001-00003750,11/06/2024,Consumidor Final,1,3
3751,F-0001-00003751,12/06/2024,Consumidor Final,1,6
3752,F-0001-00003752,12/06/2024,Consumidor Final,1,6
3753,F-0001-00003753,12/06/2024,Consumidor Final,1,2
3754,F-0001-00003754,12/06/2024,Consumidor Final,1,10
3755,F-0001-00003755,12/06/2024,Consumidor Final,1,8
3756,F-0001-00003756,12/06/2024,Consumidor Final,1,9
3757,F-0001-00003757,12/06/2024,Consumidor Final,1,10
3758,F-0001-00003758,12/06/2024,Consumidor Final,1,1
3759,F-0001-00003759,13/06/2024,Consumidor Final,1,8
3760,F-0001-00003760,13/06/2024,Consumidor Final,1,4
3761,F-0001-00003761,13/06/2024,Consumidor Final,1,4
3762,F-0001-00003762,13/06/2024,Consumidor Final,1,2
3763,F-0001-00003763,13/06/2024,Consumidor Final,1,3
3764,F-0001-00003764,13/06/2024,Consumidor Final,1,2
3765,F-0001-00003765,13/06/2024,Consumidor Final,1,4
3766,F-0001-00003766,13/06/2024,Consumidor Final,1,1
3767,F-0001-00003767,14/06/2024,Consumidor Final,1,7
3768,F-0001-00003768,14/06/2024,Consumidor Final,1,2
3769,F-0001-00003769,14/06/2024,Consumidor Final,1,8
3770,F-0001-00003770,14/06/2024,Consumidor Final,1,7
3771,F-0001-00003771,14/06/2024,Consumidor Final,1,10
3772,F-0001-00003772,17/06/2024,Consumidor Final,1,6
3773,F-0001-00003773,17/06/2024,Consumidor Final,1,8
3774,F-0001-00003774,17/06/2024,Consumidor Final,1,8
3775,F-0001-00003775,17/06/2024,Consumidor Final,1,1
3776,F-0001-00003776,17/06/2024,Consumidor Final,1,8
3777,F-0001-00003777,17/06/2024,Consumidor Final,1,5
3778,F-0001-00003778,17/06/2024,Consumidor Final,1,1
3779,F-0001-00003779,17/06/2024,Consumidor Final,1,4
3780,F-0001-00003780,17/06/2024,Consumidor Final,1,10
3781,F-0001-00003781,17/06/2024,Consumidor Final,1,2
3782,F-0001-00003782,17/06/2024,Consumidor Final,1,1
3783,F-0001-00003783,17/06/2024,Consumidor Final,1,3
3784,F-0001-00003784,17/06/2024,Consumidor Final,1,6
3785,F-0001-00003785,18/06/2024,Consumidor Final,1,6
3786,F-0001-00003786,18/06/2024,Consumidor Final,1,3
3787,F-0001-00003787,18/06/2024,Consumidor Final,1,7
3788,F-0001-00003788,18/06/2024,Consumidor Final,1,6
3789,F-0001-00003789,18/06/2024,Consumidor Final,1,3
3790,F-0001-00003790,18/06/2024,Consumidor Final,1,3
3791,F-0001-00003791,18/06/2024,Consumidor Final,1,10
3792,F-0001-00003792,18/06/2024,Consumidor Final,1,8
3793,F-0001-00003793,18/06/2024,Consumidor Final,1,2
3794,F-0001-00003794,19/06/2024,Consumidor Final,1,10
3795,F-0001-00003795,19/06/2024,Consumidor Final,1,4
3796,F-0001-00003796,19/06/2024,Consumidor Final,1,9
3797,F-0001-00003797,19/06/2024,Consumidor Final,1,4
3798,F-0001-00003798,19/06/2024,Consumidor Final,1,8
3799,F-0001-00003799,19/06/2024,Consumidor Final,1,9
3800,F-0001-00003800,19/06/2024,Consumidor Final,1,9
3801,F-0001-00003801,19/06/2024,Consumidor Final,1,9
3802,F-0001-00003802,19/06/2024,Consumidor Final,1,7
3803,F-0001-00003803,19/06/2024,Consumidor Final,1,8
3804,F-0001-00003804,20/06/2024,Consumidor Final,1,9
3805,F-0001-00003805,20/06/2024,Consumidor Final,1,3
3806,F-0001-00003806,20/06/2024,Consumidor Final,1,9
3807,F-0001-00003807,20/06/2024,Consumidor Final,1,6
3808,F-0001-00003808,20/06/2024,Consumidor Final,1,3
3809,F-0001-00003809,20/06/2024,Consumidor Final,1,10
3810,F-0001-00003810,20/06/2024,Consumidor Final,1,7
3811,F-0001-00003811,20/06/2024,Consumidor Final,1,6
3812,F-0001-00003812,20/06/2024,Consumidor Final,1,7
3813,F-0001-00003813,20/06/2024,Consumidor Final,1,6
3814,F-0001-00003814,20/06/2024,Consumidor Final,1,6
3815,F-0001-00003815,20/06/2024,Consumidor Final,1,2
3816,F-0001-00003816,20/06/2024,Consumidor Final,1,7
3817,F-0001-00003817,20/06/2024,Consumidor Final,1,10
3818,F-0001-00003818,20/06/2024,Consumidor Final,1,3
3819,F-0001-00003819,21/06/2024,Consumidor Final,1,6
3820,F-0001-00003820,21/06/2024,Consumidor Final,1,6
3821,F-0001-00003821,21/06/2024,Consumidor Final,1,2
3822,F-0001-00003822,21/06/2024,Consumidor Final,1,9
3823,F-0001-00003823,21/06/2024,Consumidor Final,1,4
3824,F-0001-00003824,21/06/2024,Consumidor Final,1,4
3825,F-0001-00003825,21/06/2024,Consumidor Final,1,10
3826,F-0001-00003826,21/06/2024,Consumidor Final,1,1
3827,F-0001-00003827,21/06/2024,Consumidor Final,1,5
3828,F-0001-00003828,21/06/2024,Consumidor Final,1,6
3829,F-0001-00003829,21/06/2024,Consumidor Final,1,9
3830,F-0001-00003830,21/06/2024,Consumidor Final,1,7
3831,F-0001-00003831,24/06/2024,Consumidor Final,1,7
3832,F-0001-00003832,24/06/2024,Consumidor Final,1,5
3833,F-0001-00003833,24/06/2024,Consumidor Final,1,2
3834,F-0001-00003834,24/06/2024,Consumidor Final,1,4
3835,F-0001-00003835,24/06/2024,Consumidor Final,1,7
3836,F-0001-00003836,24/06/2024,Consumidor Final,1,9
3837,F-0001-00003837,24/06/2024,Consumidor Final,1,3
3838,F-0001-00003838,24/06/2024,Consumidor Final,1,5
3839,F-0001-00003839,24/06/2024,Consumidor Final,1,3
3840,F-0001-00003840,24/06/2024,Consumidor Final,1,4
3841,F-0001-00003841,24/06/2024,Consumidor Final,1,10
3842,F-0001-00003842,25/06/2024,Consumidor Final,1,7
3843,F-0001-00003843,25/06/2024,Consumidor Final,1,3
3844,F-0001-00003844,25/06/2024,Consumidor Final,1,4
3845,F-0001-00003845,25/06/2024,Consumidor Final,1,10
3846,F-0001-00003846,25/06/2024,Consumidor Final,1,8
3847,F-0001-00003847,25/06/2024,Consumidor Final,1,3
3848,F-0001-00003848,25/06/2024,Consumidor Final,1,6
3849,F-0001-00003849,26/06/2024,Consumidor Final,1,9
3850,F-0001-00003850,26/06/2024,Consumidor Final,1,10
3851,F-0001-00003851,26/06/2024,Consumidor Final,1,1
3852,F-0001-00003852,26/06/2024,Consumidor Final,1,4
3853,F-0001-00003853,26/06/2024,Consumidor Final,1,10
3854,F-0001-00003854,27/06/2024,Consumidor Final,1,2
3855,F-0001-00003855,27/06/2024,Consumidor Final,1,3
3856,F-0001-00003856,27/06/2024,Consumidor Final,1,6
3857,F-0001-00003857,27/06/2024,Consumidor Final,1,8
3858,F-0001-00003858,27/06/2024,Consumidor Final,1,3
3859,F-0001-00003859,27/06/2024,Consumidor Final,1,5
3860,F-0001-00003860,27/06/2024,Consumidor Final,1,4
3861,F-0001-00003861,27/06/2024,Consumidor Final,1,3
3862,F-0001-00003862,27/06/2024,Consumidor Final,1,10
3863,F-0001-00003863,27/06/2024,Consumidor Final,1,5
3864,F-0001-00003864,28/06/2024,Consumidor Final,1,7
3865,F-0001-00003865,28/06/2024,Consumidor Final,1,1
3866,F-0001-00003866,28/06/2024,Consumidor Final,1,10
3867,F-0001-00003867,28/06/2024,Consumidor Final,1,6
3868,F-0001-00003868,28/06/2024,Consumidor Final,1,2
3869,F-0001-00003869,28/06/2024,Consumidor Final,1,1
3870,F-0001-00003870,28/06/2024,Consumidor Final,1,2
3871,F-0001-00003871,28/06/2024,Consumidor Final,1,9
3872,F-0001-00003872,28/06/2024,Consumidor Final,1,1
3873,F-0001-00003873,01/07/2024,Consumidor Final,1,4
3874,F-0001-00003874,01/07/2024,Consumidor Final,1,4
3875,F-0001-00003875,01/07/2024,Consumidor Final,1,8
3876,F-0001-00003876,01/07/2024,Consumidor Final,1,4
3877,F-0001-00003877,01/07/2024,Consumidor Final,1,7
3878,F-0001-00003878,01/07/2024,Consumidor Final,1,3
3879,F-0001-00003879,02/07/2024,Consumidor Final,1,10
3880,F-0001-00003880,02/07/2024,Consumidor Final,1,10
3881,F-0001-00003881,02/07/2024,Consumidor Final,1,10
3882,F-0001-00003882,02/07/2024,Consumidor Final,1,5
3883,F-0001-00003883,02/07/2024,Consumidor Final,1,4
3884,F-0001-00003884,02/07/2024,Consumidor Final,1,8
3885,F-0001-00003885,02/07/2024,Consumidor Final,1,8
3886,F-0001-00003886,02/07/2024,Consumidor Final,1,5
3887,F-0001-00003887,02/07/2024,Consumidor Final,1,9
3888,F-0001-00003888,02/07/2024,Consumidor Final,1,7
3889,F-0001-00003889,02/07/2024,Consumidor Final,1,6
3890,F-0001-00003890,03/07/2024,Consumidor Final,1,6
3891,F-0001-00003891,03/07/2024,Consumidor Final,1,7
3892,F-0001-00003892,03/07/2024,Consumidor Final,1,5
3893,F-0001-00003893,03/07/2024,Consumidor Final,1,4
3894,F-0001-00003894,03/07/2024,Consumidor Final,1,6
3895,F-0001-00003895,04/07/2024,Consumidor Final,1,8
3896,F-0001-00003896,04/07/2024,Consumidor Final,1,4
3897,F-0001-00003897,04/07/2024,Consumidor Final,1,6
3898,F-0001-00003898,04/07/2024,Consumidor Final,1,8
3899,F-0001-00003899,04/07/2024,Consumidor Final,1,5
3900,F-0001-00003900,04/07/2024,Consumidor Final,1,8
3901,F-0001-00003901,04/07/2024,Consumidor Final,1,9
3902,F-0001-00003902,04/07/2024,Consumidor Final,1,1
3903,F-0001-00003903,04/07/2024,Consumidor Final,1,5
3904,F-0001-00003904,04/07/2024,Consumidor Final,1,5
3905,F-0001-00003905,05/07/2024,Consumidor Final,1,6
3906,F-0001-00003906,05/07/2024,Consumidor Final,1,3
3907,F-0001-00003907,05/07/2024,Consumidor Final,1,6
3908,F-0001-00003908,05/07/2024,Consumidor Final,1,2
3909,F-0001-00003909,05/07/2024,Consumidor Final,1,4
3910,F-0001-00003910,05/07/2024,Consumidor Final,1,8
3911,F-0001-00003911,05/07/2024,Consumidor Final,1,3
3912,F-0001-00003912,08/07/2024,Consumidor Final,1,2
3913,F-0001-00003913,08/07/2024,Consumidor Final,1,5
3914,F-0001-00003914,08/07/2024,Consumidor Final,1,10
3915,F-0001-00003915,08/07/2024,Consumidor Final,1,8
3916,F-0001-00003916,08/07/2024,Consumidor Final,1,3
3917,F-0001-00003917,08/07/2024,Consumidor Final,1,10
3918,F-0001-00003918,08/07/2024,Consumidor Final,1,3
3919,F-0001-00003919,08/07/2024,Consumidor Final,1,2
3920,F-0001-00003920,08/07/2024,Consumidor Final,1,10
3921,F-0001-00003921,08/07/2024,Consumidor Final,1,7
3922,F-0001-00003922,09/07/2024,Consumidor Final,1,9
3923,F-0001-00003923,09/07/2024,Consumidor Final,1,7
3924,F-0001-00003924,09/07/2024,Consumidor Final,1,8
3925,F-0001-00003925,09/07/2024,Consumidor Final,1,9
3926,F-0001-00003926,09/07/2024,Consumidor Final,1,2
3927,F-0001-00003927,09/07/2024,Consumidor Final,1,9
3928,F-0001-00003928,09/07/2024,Consumidor Final,1,1
3929,F-0001-00003929,09/07/2024,Consumidor Final,1,1
3930,F-0001-00003930,09/07/2024,Consumidor Final,1,9
3931,F-0001-00003931,09/07/2024,Consumidor Final,1,9
3932,F-0001-00003932,10/07/2024,Consumidor Final,1,9
3933,F-0001-00003933,10/07/2024,Consumidor Final,1,6
3934,F-0001-00003934,10/07/2024,Consumidor Final,1,10
3935,F-0001-00003935,10/07/2024,Consumidor Final,1,1
3936,F-0001-00003936,10/07/2024,Consumidor Final,1,1
3937,F-0001-00003937,10/07/2024,Consumidor Final,1,4
3938,F-0001-00003938,10/07/2024,Consumidor Final,1,4
3939,F-0001-00003939,10/07/2024,Consumidor Final,1,1
3940,F-0001-00003940,10/07/2024,Consumidor Final,1,8
3941,F-0001-00003941,10/07/2024,Consumidor Final,1,4
3942,F-0001-00003942,10/07/2024,Consumidor Final,1,7
3943,F-0001-00003943,10/07/2024,Consumidor Final,1,6
3944,F-0001-00003944,10/07/2024,Consumidor Final,1,1
3945,F-0001-00003945,11/07/2024,Consumidor Final,1,8
3946,F-0001-00003946,11/07/2024,Consumidor Final,1,6
3947,F-0001-00003947,11/07/2024,Consumidor Final,1,4
3948,F-0001-00003948,11/07/2024,Consumidor Final,1,9
3949,F-0001-00003949,11/07/2024,Consumidor Final,1,10
3950,F-0001-00003950,11/07/2024,Consumidor Final,1,1
3951,F-0001-00003951,11/07/2024,Consumidor Final,1,7
3952,F-0001-00003952,11/07/2024,Consumidor Final,1,8
3953,F-0001-00003953,11/07/2024,Consumidor Final,1,9
3954,F-0001-00003954,11/07/2024,Consumidor Final,1,9
3955,F-0001-00003955,11/07/2024,Consumidor Final,1,3
3956,F-0001-00003956,11/07/2024,Consumidor Final,1,10
3957,F-0001-00003957,11/07/2024,Consumidor Final,1,3
3958,F-0001-00003958,11/07/2024,Consumidor Final,1,8
3959,F-0001-00003959,11/07/2024,Consumidor Final,1,10
3960,F-0001-00003960,12/07/2024,Consumidor Final,1,1
3961,F-0001-00003961,12/07/2024,Consumidor Final,1,8
3962,F-0001-00003962,12/07/2024,Consumidor Final,1,9
3963,F-0001-00003963,12/07/2024,Consumidor Final,1,7
3964,F-0001-00003964,12/07/2024,Consumidor Final,1,3
3965,F-0001-00003965,12/07/2024,Consumidor Final,1,1
3966,F-0001-00003966,12/07/2024,Consumidor Final,1,6
3967,F-0001-00003967,12/07/2024,Consumidor Final,1,3
3968,F-0001-00003968,12/07/2024,Consumidor Final,1,4
3969,F-0001-00003969,12/07/2024,Consumidor Final,1,5
3970,F-0001-00003970,12/07/2024,Consumidor Final,1,4
3971,F-0001-00003971,12/07/2024,Consumidor Final,1,6
3972,F-0001-00003972,12/07/2024,Consumidor Final,1,4
3973,F-0001-00003973,12/07/2024,Consumidor Final,1,10
3974,F-0001-00003974,12/07/2024,Consumidor Final,1,2
3975,F-0001-00003975,15/07/2024,Consumidor Final,1,5
3976,F-0001-00003976,15/07/2024,Consumidor Final,1,4
3977,F-0001-00003977,15/07/2024,Consumidor Final,1,10
3978,F-0001-00003978,15/07/2024,Consumidor Final,1,8
3979,F-0001-00003979,15/07/2024,Consumidor Final,1,10
3980,F-0001-00003980,15/07/2024,Consumidor Final,1,6
3981,F-0001-00003981,15/07/2024,Consumidor Final,1,8
3982,F-0001-00003982,15/07/2024,Consumidor Final,1,10
3983,F-0001-00003983,15/07/2024,Consumidor Final,1,8
3984,F-0001-00003984,15/07/2024,Consumidor Final,1,2
3985,F-0001-00003985,15/07/2024,Consumidor Final,1,8
3986,F-0001-00003986,15/07/2024,Consumidor Final,1,6
3987,F-0001-00003987,15/07/2024,Consumidor Final,1,9
3988,F-0001-00003988,15/07/2024,Consumidor Final,1,7
3989,F-0001-00003989,15/07/2024,Consumidor Final,1,10
3990,F-0001-00003990,16/07/2024,Consumidor Final,1,8
3991,F-0001-00003991,16/07/2024,Consumidor Final,1,5
3992,F-0001-00003992,16/07/2024,Consumidor Final,1,2
3993,F-0001-00003993,16/07/2024,Consumidor Final,1,8
3994,F-0001-00003994,16/07/2024,Consumidor Final,1,1
3995,F-0001-00003995,16/07/2024,Consumidor Final,1,1
3996,F-0001-00003996,16/07/2024,Consumidor Final,1,8
3997,F-0001-00003997,17/07/2024,Consumidor Final,1,9
3998,F-0001-00003998,17/07/2024,Consumidor Final,1,3
3999,F-0001-00003999,17/07/2024,Consumidor Final,1,5
4000,F-0001-00004000,17/07/2024,Consumidor Final,1,9
4001,F-0001-00004001,17/07/2024,Consumidor Final,1,2
4002,F-0001-00004002,17/07/2024,Consumidor Final,1,4
4003,F-0001-00004003,18/07/2024,Consumidor Final,1,2
4004,F-0001-00004004,18/07/2024,Consumidor Final,1,4
4005,F-0001-00004005,18/07/2024,Consumidor Final,1,3
4006,F-0001-00004006,18/07/2024,Consumidor Final,1,1
4007,F-0001-00004007,18/07/2024,Consumidor Final,1,2
4008,F-0001-00004008,18/07/2024,Consumidor Final,1,9
4009,F-0001-00004009,18/07/2024,Consumidor Final,1,10
4010,F-0001-00004010,18/07/2024,Consumidor Final,1,1
4011,F-0001-00004011,18/07/2024,Consumidor Final,1,6
4012,F-0001-00004012,18/07/2024,Consumidor Final,1,10
4013,F-0001-00004013,18/07/2024,Consumidor Final,1,2
4014,F-0001-00004014,18/07/2024,Consumidor Final,1,1
4015,F-0001-00004015,18/07/2024,Consumidor Final,1,4
4016,F-0001-00004016,19/07/2024,Consumidor Final,1,6
4017,F-0001-00004017,19/07/2024,Consumidor Final,1,9
4018,F-0001-00004018,19/07/2024,Consumidor Final,1,10
4019,F-0001-00004019,19/07/2024,Consumidor Final,1,3
4020,F-0001-00004020,19/07/2024,Consumidor Final,1,5
4021,F-0001-00004021,22/07/2024,Consumidor Final,1,8
4022,F-0001-00004022,22/07/2024,Consumidor Final,1,3
4023,F-0001-00004023,22/07/2024,Consumidor Final,1,7
4024,F-0001-00004024,22/07/2024,Consumidor Final,1,2
4025,F-0001-00004025,22/07/2024,Consumidor Final,1,10
4026,F-0001-00004026,22/07/2024,Consumidor Final,1,4
4027,F-0001-00004027,22/07/2024,Consumidor Final,1,9
4028,F-0001-00004028,22/07/2024,Consumidor Final,1,2
4029,F-0001-00004029,22/07/2024,Consumidor Final,1,4
4030,F-0001-00004030,22/07/2024,Consumidor Final,1,8
4031,F-0001-00004031,23/07/2024,Consumidor Final,1,1
4032,F-0001-00004032,23/07/2024,Consumidor Final,1,3
4033,F-0001-00004033,23/07/2024,Consumidor Final,1,3
4034,F-0001-00004034,23/07/2024,Consumidor Final,1,3
4035,F-0001-00004035,23/07/2024,Consumidor Final,1,2
4036,F-0001-00004036,23/07/2024,Consumidor Final,1,1
4037,F-0001-00004037,24/07/2024,Consumidor Final,1,5
4038,F-0001-00004038,24/07/2024,Consumidor Final,1,3
4039,F-0001-00004039,24/07/2024,Consumidor Final,1,10
4040,F-0001-00004040,24/07/2024,Consumidor Final,1,8
4041,F-0001-00004041,24/07/2024,Consumidor Final,1,5
4042,F-0001-00004042,24/07/2024,Consumidor Final,1,8
4043,F-0001-00004043,24/07/2024,Consumidor Final,1,1
4044,F-0001-00004044,24/07/2024,Consumidor Final,1,3
4045,F-0001-00004045,24/07/2024,Consumidor Final,1,5
4046,F-0001-00004046,24/07/2024,Consumidor Final,1,4
4047,F-0001-00004047,24/07/2024,Consumidor Final,1,8
4048,F-0001-00004048,24/07/2024,Consumidor Final,1,2
4049,F-0001-00004049,24/07/2024,Consumidor Final,1,3
4050,F-0001-00004050,24/07/2024,Consumidor Final,1,3
4051,F-0001-00004051,25/07/2024,Consumidor Final,1,3
4052,F-0001-00004052,25/07/2024,Consumidor Final,1,3
4053,F-0001-00004053,25/07/2024,Consumidor Final,1,3
4054,F-0001-00004054,25/07/2024,Consumidor Final,1,8
4055,F-0001-00004055,25/07/2024,Consumidor Final,1,9
4056,F-0001-00004056,25/07/2024,Consumidor Final,1,1
4057,F-0001-00004057,25/07/2024,Consumidor Final,1,8
4058,F-0001-00004058,25/07/2024,Consumidor Final,1,6
4059,F-0001-00004059,25/07/2024,Consumidor Final,1,9
4060,F-0001-00004060,25/07/2024,Consumidor Final,1,9
4061,F-0001-00004061,25/07/2024,Consumidor Final,1,3
4062,F-0001-00004062,25/07/2024,Consumidor Final,1,4
4063,F-0001-00004063,26/07/2024,Consumidor Final,1,2
4064,F-0001-00004064,26/07/2024,Consumidor Final,1,8
4065,F-0001-00004065,26/07/2024,Consumidor Final,1,4
4066,F-0001-00004066,26/07/2024,Consumidor Final,1,8
4067,F-0001-00004067,26/07/2024,Consumidor Final,1,7
4068,F-0001-00004068,26/07/2024,Consumidor Final,1,3
4069,F-0001-00004069,29/07/2024,Consumidor Final,1,3
4070,F-0001-00004070,29/07/2024,Consumidor Final,1,9
4071,F-0001-00004071,29/07/2024,Consumidor Final,1,1
4072,F-0001-00004072,29/07/2024,Consumidor Final,1,5
4073,F-0001-00004073,29/07/2024,Consumidor Final,1,2
4074,F-0001-00004074,29/07/2024,Consumidor Final,1,2
4075,F-0001-00004075,29/07/2024,Consumidor Final,1,7
4076,F-0001-00004076,29/07/2024,Consumidor Final,1,8
4077,F-0001-00004077,29/07/2024,Consumidor Final,1,8
4078,F-0001-00004078,29/07/2024,Consumidor Final,1,8
4079,F-0001-00004079,29/07/2024,Consumidor Final,1,3
4080,F-0001-00004080,30/07/2024,Consumidor Final,1,10
4081,F-0001-00004081,30/07/2024,Consumidor Final,1,2
4082,F-0001-00004082,30/07/2024,Consumidor Final,1,4
4083,F-0001-00004083,30/07/2024,Consumidor Final,1,8
4084,F-0001-00004084,30/07/2024,Consumidor Final,1,6
4085,F-0001-00004085,30/07/2024,Consumidor Final,1,3
4086,F-0001-00004086,30/07/2024,Consumidor Final,1,9
4087,F-0001-00004087,31/07/2024,Consumidor Final,1,3
4088,F-0001-00004088,31/07/2024,Consumidor Final,1,3
4089,F-0001-00004089,31/07/2024,Consumidor Final,1,9
4090,F-0001-00004090,31/07/2024,Consumidor Final,1,8
4091,F-0001-00004091,31/07/2024,Consumidor Final,1,2
4092,F-0001-00004092,31/07/2024,Consumidor Final,1,4
4093,F-0001-00004093,31/07/2024,Consumidor Final,1,2
4094,F-0001-00004094,31/07/2024,Consumidor Final,1,2
4095,F-0001-00004095,31/07/2024,Consumidor Final,1,4
4096,F-0001-00004096,01/08/2024,Consumidor Final,1,4
4097,F-0001-00004097,01/08/2024,Consumidor Final,1,4
4098,F-0001-00004098,01/08/2024,Consumidor Final,1,8
4099,F-0001-00004099,01/08/2024,Consumidor Final,1,5
4100,F-0001-00004100,01/08/2024,Consumidor Final,1,9
4101,F-0001-00004101,01/08/2024,Consumidor Final,1,5
4102,F-0001-00004102,01/08/2024,Consumidor Final,1,7
4103,F-0001-00004103,01/08/2024,Consumidor Final,1,5
4104,F-0001-00004104,01/08/2024,Consumidor Final,1,9
4105,F-0001-00004105,01/08/2024,Consumidor Final,1,7
4106,F-0001-00004106,01/08/2024,Consumidor Final,1,9
4107,F-0001-00004107,02/08/2024,Consumidor Final,1,10
4108,F-0001-00004108,02/08/2024,Consumidor Final,1,3
4109,F-0001-00004109,02/08/2024,Consumidor Final,1,10
4110,F-0001-00004110,02/08/2024,Consumidor Final,1,8
4111,F-0001-00004111,02/08/2024,Consumidor Final,1,8
4112,F-0001-00004112,02/08/2024,Consumidor Final,1,2
4113,F-0001-00004113,02/08/2024,Consumidor Final,1,10
4114,F-0001-00004114,02/08/2024,Consumidor Final,1,9
4115,F-0001-00004115,02/08/2024,Consumidor Final,1,9
4116,F-0001-00004116,02/08/2024,Consumidor Final,1,10
4117,F-0001-00004117,02/08/2024,Consumidor Final,1,4
4118,F-0001-00004118,05/08/2024,Consumidor Final,1,2
4119,F-0001-00004119,05/08/2024,Consumidor Final,1,8
4120,F-0001-00004120,05/08/2024,Consumidor Final,1,10
4121,F-0001-00004121,05/08/2024,Consumidor Final,1,5
4122,F-0001-00004122,05/08/2024,Consumidor Final,1,6
4123,F-0001-00004123,05/08/2024,Consumidor Final,1,7
4124,F-0001-00004124,05/08/2024,Consumidor Final,1,9
4125,F-0001-00004125,05/08/2024,Consumidor Final,1,7
4126,F-0001-00004126,05/08/2024,Consumidor Final,1,6
4127,F-0001-00004127,06/08/2024,Consumidor Final,1,10
4128,F-0001-00004128,06/08/2024,Consumidor Final,1,6
4129,F-0001-00004129,06/08/2024,Consumidor Final,1,2
4130,F-0001-00004130,06/08/2024,Consumidor Final,1,3
4131,F-0001-00004131,06/08/2024,Consumidor Final,1,4
