id_venta,id_factura,monto
3166,3166,3072500
3167,3167,1560000
3168,3168,27000
3169,3169,380000
3170,3170,205500
3171,3171,1386000
3172,3172,1290000
3173,3173,915000
3174,3174,816000
3175,3175,304000
3176,3176,2226000
3177,3177,420000
3178,3178,1072500
3179,3179,520000
3180,3180,98000
3181,3181,493000
3182,3182,196000
3183,3183,1300000
3184,3184,618000
3185,3185,446000
3186,3186,282500
3187,3187,828000
3188,3188,2118000
3189,3189,270000
3190,3190,210000
3191,3191,286000
3192,3192,760000
3193,3193,566000
3194,3194,1621000
3195,3195,630000
3196,3196,1998000
3197,3197,493000
3198,3198,2014000
3199,3199,3340000
3200,3200,96000
3201,3201,1378000
3202,3202,1579000
3203,3203,466000
3204,3204,154500
3205,3205,182500
3206,3206,500000
3207,3207,81000
3208,3208,233000
3209,3209,835000
3210,3210,2784000
3211,3211,1069000
3212,3212,380000
3213,3213,520000
3214,3214,1969000
3215,3215,1920000
3216,3216,1129000
3217,3217,408500
3218,3218,2046000
3219,3219,306000
3220,3220,686000
3221,3221,1554500
3222,3222,2131000
3223,3223,27000
3224,3224,1960000
3225,3225,1381500
3226,3226,1560000
3227,3227,1574000
3228,3228,1192000
3229,3229,113000
3230,3230,2212000
3231,3231,3195000
3232,3232,942000
3233,3233,812000
3234,3234,1542000
3235,3235,602000
3236,3236,81000
3237,3237,672000
3238,3238,357000
3239,3239,577000
3240,3240,2796000
3241,3241,704000
3242,3242,188000
3243,3243,3014000
3244,3244,1300000
3245,3245,637000
3246,3246,1950000
3247,3247,3150000
3248,3248,1450000
3249,3249,998000
3250,3250,2459000
3251,3251,752000
3252,3252,90000
3253,3253,4227000
3254,3254,446000
3255,3255,2420000
3256,3256,804000
3257,3257,1260000
3258,3258,254000
3259,3259,380000
3260,3260,385000
3261,3261,225000
3262,3262,893000
3263,3263,1980000
3264,3264,2260500
3265,3265,516000
3266,3266,3161000
3267,3267,66000
3268,3268,272000
3269,3269,1994000
3270,3270,795000
3271,3271,294000
3272,3272,66000
3273,3273,2060000
3274,3274,1186500
3275,3275,1774000
3276,3276,2362000
3277,3277,2068500
3278,3278,666000
3279,3279,179000
3280,3280,250000
3281,3281,1042000
3282,3282,2827000
3283,3283,3028000
3284,3284,45000
3285,3285,1306000
3286,3286,1074000
3287,3287,1780000
3288,3288,32000
3289,3289,36000
3290,3290,1236000
3291,3291,3575500
3292,3292,1169000
3293,3293,19000
3294,3294,72000
3295,3295,975000
3296,3296,1628500
3297,3297,628500
3298,3298,911500
3299,3299,2848000
3300,3300,1007000
3301,3301,1514000
3302,3302,27000
3303,3303,314000
3304,3304,4140000
3305,3305,2609000
3306,3306,358000
3307,3307,1153000
3308,3308,1533500
3309,3309,65500
3310,3310,520000
3311,3311,76000
3312,3312,1179500
3313,3313,22000
3314,3314,1213500
3315,3315,1213500
3316,3316,250000
3317,3317,1695000
3318,3318,98000
3319,3319,2835000
3320,3320,380000
3321,3321,295000
3322,3322,141000
3323,3323,1152000
3324,3324,2046000
3325,3325,3198000
3326,3326,1592000
3327,3327,674000
3328,3328,380000
3329,3329,2440000
3330,3330,1070000
3331,3331,3259500
3332,3332,1697000
3333,3333,584000
3334,3334,2126000
3335,3335,152000
3336,3336,310500
3337,3337,3004500
3338,3338,1546000
3339,3339,32000
3340,3340,19000
3341,3341,2155000
3342,3342,371000
3343,3343,1168000
3344,3344,1244000
3345,3345,1088000
3346,3346,1300000
3347,3347,3367500
3348,3348,674000
3349,3349,430000
3350,3350,2484500
3351,3351,64000
3352,3352,394500
3353,3353,257500
3354,3354,28500
3355,3355,1810000
3356,3356,250000
3357,3357,18000
3358,3358,1215000
3359,3359,2554000
3360,3360,592000
3361,3361,147000
3362,3362,2775500
3363,3363,72000
3364,3364,1341000
3365,3365,769500
3366,3366,294000
3367,3367,750000
3368,3368,711000
3369,3369,91000
3370,3370,2340000
3371,3371,250000
3372,3372,81000
3373,3373,796000
3374,3374,602000
3375,3375,1520000
3376,3376,1044000
3377,3377,678500
3378,3378,273500
3379,3379,294000
3380,3380,231000
3381,3381,3108000
3382,3382,115000
3383,3383,836000
3384,3384,2670000
3385,3385,46000
3386,3386,362000
3387,3387,28500
3388,3388,1638500
3389,3389,1864000
3390,3390,2191000
3391,3391,189000
3392,3392,44000
3393,3393,353000
3394,3394,1540000
3395,3395,385000
3396,3396,480500
3397,3397,630000
3398,3398,478000
3399,3399,703500
3400,3400,3178000
3401,3401,1560000
3402,3402,1164000
3403,3403,182000
3404,3404,229000
3405,3405,840000
3406,3406,1871000
3407,3407,126000
3408,3408,207000
3409,3409,809500
3410,3410,2638000
3411,3411,132000
3412,3412,114500
3413,3413,1354000
3414,3414,196000
3415,3415,2127000
3416,3416,3978500
3417,3417,1309000
3418,3418,28500
3419,3419,1794000
3420,3420,4782000
3421,3421,422000
3422,3422,1510000
3423,3423,2190000
3424,3424,348000
3425,3425,2848500
3426,3426,2411000
3427,3427,616000
3428,3428,1968000
3429,3429,863000
3430,3430,461000
3431,3431,750000
3432,3432,346000
3433,3433,439000
3434,3434,2872000
3435,3435,3080000
3436,3436,18000
3437,3437,1984000
3438,3438,319000
3439,3439,1040000
3440,3440,1560000
3441,3441,322500
3442,3442,762000
3443,3443,545000
3444,3444,2282000
3445,3445,126000
3446,3446,1176000
3447,3447,500000
3448,3448,894000
3449,3449,710000
3450,3450,826000
3451,3451,666000
3452,3452,3105000
3453,3453,100000
3454,3454,1800000
3455,3455,96000
3456,3456,2146000
3457,3457,1952000
3458,3458,1380000
3459,3459,1140000
3460,3460,44000
3461,3461,1288500
3462,3462,1084000
3463,3463,18000
3464,3464,1474000
3465,3465,1792000
3466,3466,1300000
3467,3467,382000
3468,3468,2534000
3469,3469,1930000
3470,3470,714000
3471,3471,805000
3472,3472,916000
3473,3473,2264000
3474,3474,548500
3475,3475,49000
3476,3476,650000
3477,3477,250000
3478,3478,2654000
3479,3479,500000
3480,3480,510000
3481,3481,162000
3482,3482,96500
3483,3483,658500
3484,3484,250000
3485,3485,254000
3486,3486,1064000
3487,3487,2386000
3488,3488,1944000
3489,3489,1560000
3490,3490,81000
3491,3491,1717000
3492,3492,213000
3493,3493,281000
3494,3494,3348000
3495,3495,1146000
3496,3496,2121500
3497,3497,1560000
3498,3498,262000
3499,3499,1304000
3500,3500,639500
3501,3501,1074000
3502,3502,81000
3503,3503,1926000
3504,3504,1170000
3505,3505,695000
3506,3506,214000
3507,3507,306000
3508,3508,2862000
3509,3509,2148000
3510,3510,822000
3511,3511,2406000
3512,3512,703500
3513,3513,1408000
3514,3514,1140000
3515,3515,2573000
3516,3516,544000
3517,3517,1682000
3518,3518,2540000
3519,3519,90000
3520,3520,4000000
3521,3521,2237000
3522,3522,1670000
3523,3523,775000
3524,3524,254000
3525,3525,1457500
3526,3526,108000
3527,3527,78000
3528,3528,19000
3529,3529,283000
3530,3530,2402500
3531,3531,98000
3532,3532,644000
3533,3533,27000
3534,3534,358500
3535,3535,694000
3536,3536,843000
3537,3537,27000
3538,3538,1458000
3539,3539,250000
3540,3540,1528000
3541,3541,630000
3542,3542,412000
3543,3543,802000
3544,3544,32000
3545,3545,484500
3546,3546,19000
3547,3547,1663000
3548,3548,147000
3549,3549,1670000
3550,3550,2903000
3551,3551,1390000
3552,3552,520000
3553,3553,993000
3554,3554,1664000
3555,3555,1790000
3556,3556,32000
3557,3557,27000
3558,3558,2682000
3559,3559,1002000
3560,3560,438000
3561,3561,1471500
3562,3562,2727000
3563,3563,998000
3564,3564,609000
3565,3565,466000
3566,3566,2805000
3567,3567,2409000
3568,3568,1968500
3569,3569,1378500
3570,3570,96000
3571,3571,1257000
3572,3572,1738000
3573,3573,1020500
3574,3574,898000
3575,3575,1950000
3576,3576,4174000
3577,3577,1256000
3578,3578,1982000
3579,3579,27000
3580,3580,491000
3581,3581,536500
3582,3582,3204000
3583,3583,310000
3584,3584,81000
3585,3585,746000
3586,3586,446000
3587,3587,147000
3588,3588,279000
3589,3589,260000
3590,3590,3193000
3591,3591,174000
3592,3592,435000
3593,3593,2867000
3594,3594,666000
3595,3595,1797500
3596,3596,262000
3597,3597,18000
3598,3598,19000
3599,3599,3197000
3600,3600,120000
3601,3601,294000
3602,3602,1895000
3603,3603,32000
3604,3604,630000
3605,3605,1145000
3606,3606,1040000
3607,3607,1084000
3608,3608,443500
3609,3609,678500
3610,3610,294000
3611,3611,18000
3612,3612,812000
3613,3613,1702000
3614,3614,716000
3615,3615,1618000
3616,3616,1400500
3617,3617,420000
3618,3618,28500
3619,3619,2774000
3620,3620,294000
3621,3621,1435000
3622,3622,964000
3623,3623,3086000
3624,3624,3039000
3625,3625,18000
3626,3626,1178000
3627,3627,650000
3628,3628,2722000
3629,3629,814000
3630,3630,264000
3631,3631,36000
3632,3632,64000
3633,3633,19000
3634,3634,36000
3635,3635,255000
3636,3636,218000
3637,3637,814000
3638,3638,120000
3639,3639,1761000
3640,3640,47500
3641,3641,1509000
3642,3642,60500
3643,3643,2016000
3644,3644,3235000
3645,3645,938000
3646,3646,520000
3647,3647,2611000
3648,3648,2074500
3649,3649,2004000
3650,3650,9500
3651,3651,405000
3652,3652,133000
3653,3653,18000
3654,3654,721000
3655,3655,750000
3656,3656,1588500
3657,3657,1241000
3658,3658,955000
3659,3659,2160000
3660,3660,1894000
3661,3661,255000
3662,3662,3034000
3663,3663,196000
3664,3664,45000
3665,3665,1635000
3666,3666,269000
3667,3667,617000
3668,3668,177000
3669,3669,1614500
3670,3670,1094000
3671,3671,596000
3672,3672,1194000
3673,3673,750000
3674,3674,1550000
3675,3675,825000
3676,3676,73000
3677,3677,75500
3678,3678,2285000
3679,3679,250000
3680,3680,1573500
3681,3681,642500
3682,3682,1084000
3683,3683,1357000
3684,3684,332000
3685,3685,2348000
3686,3686,1950000
3687,3687,90000
3688,3688,1881000
3689,3689,772000
3690,3690,294000
3691,3691,286000
3692,3692,470500
3693,3693,620000
3694,3694,99000
3695,3695,1614000
3696,3696,3316000
3697,3697,1977000
3698,3698,1356000
3699,3699,328000
3700,3700,794000
3701,3701,2385500
3702,3702,1825500
3703,3703,1300000
3704,3704,1390000
3705,3705,3790000
3706,3706,3248000
3707,3707,2022000
3708,3708,54000
3709,3709,340000
3710,3710,1834500
3711,3711,27000
3712,3712,961000
3713,3713,1236000
3714,3714,628500
3715,3715,1660000
3716,3716,1238000
3717,3717,1825000
3718,3718,1008000
3719,3719,2511000
3720,3720,2784000
3721,3721,617000
3722,3722,1300000
3723,3723,1276500
3724,3724,1296500
3725,3725,1246000
3726,3726,135000
3727,3727,36000
3728,3728,138000
3729,3729,545000
3730,3730,943000
3731,3731,666000
3732,3732,1299000
3733,3733,206000
3734,3734,2431500
3735,3735,179000
3736,3736,1471000
3737,3737,92500
3738,3738,2509000
3739,3739,250000
3740,3740,2450000
3741,3741,1151000
3742,3742,1042000
3743,3743,526000
3744,3744,804000
3745,3745,500000
3746,3746,1066000
3747,3747,2060000
3748,3748,217500
3749,3749,429000
3750,3750,1408000
3751,3751,2620500
3752,3752,1676000
3753,3753,814000
3754,3754,884000
3755,3755,380000
3756,3756,212000
3757,3757,760000
3758,3758,204000
3759,3759,1790000
3760,3760,770000
3761,3761,232000
3762,3762,540000
3763,3763,895000
3764,3764,1940000
3765,3765,421500
3766,3766,634000
3767,3767,1158000
3768,3768,630000
3769,3769,1390000
3770,3770,3142000
3771,3771,1859000
3772,3772,879000
3773,3773,140000
3774,3774,144500
3775,3775,108000
3776,3776,880000
3777,3777,338000
3778,3778,2111000
3779,3779,1935000
3780,3780,340000
3781,3781,2458000
3782,3782,19000
3783,3783,1108000
3784,3784,2282000
3785,3785,691000
3786,3786,27000
3787,3787,2143000
3788,3788,135500
3789,3789,1825000
3790,3790,2700000
3791,3791,2814500
3792,3792,1994000
3793,3793,2381000
3794,3794,3134000
3795,3795,44000
3796,3796,126500
3797,3797,1300000
3798,3798,650000
3799,3799,745000
3800,3800,768000
3801,3801,1300000
3802,3802,224500
3803,3803,22000
3804,3804,365500
3805,3805,619000
3806,3806,2990000
3807,3807,2744000
3808,3808,2917000
3809,3809,19000
3810,3810,467500
3811,3811,416000
3812,3812,421000
3813,3813,1300000
3814,3814,572000
3815,3815,6146000
3816,3816,937000
3817,3817,2470000
3818,3818,1950000
3819,3819,1950000
3820,3820,843500
3821,3821,73000
3822,3822,1560000
3823,3823,1221000
3824,3824,276000
3825,3825,2700000
3826,3826,1040000
3827,3827,1282000
3828,3828,1441000
3829,3829,478000
3830,3830,518000
3831,3831,1918000
3832,3832,2654000
3833,3833,2836000
3834,3834,547000
3835,3835,1250000
3836,3836,1950000
3837,3837,2123000
3838,3838,710000
3839,3839,408000
3840,3840,805000
3841,3841,1121000
3842,3842,18000
3843,3843,1950000
3844,3844,587000
3845,3845,1800000
3846,3846,27000
3847,3847,1194000
3848,3848,161000
3849,3849,974000
3850,3850,1134000
3851,3851,842500
3852,3852,3794000
3853,3853,2666000
3854,3854,1324000
3855,3855,4324000
3856,3856,4854000
3857,3857,3210000
3858,3858,2091500
3859,3859,152000
3860,3860,547000
3861,3861,2680000
3862,3862,978000
3863,3863,269000
3864,3864,232000
3865,3865,123000
3866,3866,1653000
3867,3867,180000
3868,3868,1718000
3869,3869,3001000
3870,3870,2344000
3871,3871,1582000
3872,3872,487000
3873,3873,1731000
3874,3874,1052000
3875,3875,890000
3876,3876,1213000
3877,3877,2782500
3878,3878,1138000
3879,3879,1131500
3880,3880,54000
3881,3881,250000
3882,3882,3640000
3883,3883,108000
3884,3884,3164000
3885,3885,2660000
3886,3886,278500
3887,3887,3105000
3888,3888,778500
3889,3889,107500
3890,3890,161000
3891,3891,657000
3892,3892,375000
3893,3893,1284500
3894,3894,90000
3895,3895,1328500
3896,3896,538000
3897,3897,797000
3898,3898,1295000
3899,3899,1129000
3900,3900,1027000
3901,3901,54000
3902,3902,1729000
3903,3903,1344000
3904,3904,1332500
3905,3905,2700000
3906,3906,464000
3907,3907,1312000
3908,3908,380000
3909,3909,630000
3910,3910,552000
3911,3911,57000
3912,3912,502000
3913,3913,1400000
3914,3914,242000
3915,3915,1649500
3916,3916,348500
3917,3917,210000
3918,3918,760000
3919,3919,630000
3920,3920,28500
3921,3921,3156000
3922,3922,1669500
3923,3923,1015000
3924,3924,430000
3925,3925,721000
3926,3926,436500
3927,3927,2554000
3928,3928,808000
3929,3929,72000
3930,3930,750000
3931,3931,19000
3932,3932,1043000
3933,3933,2040000
3934,3934,54000
3935,3935,2485000
3936,3936,98000
3937,3937,1336000
3938,3938,1035000
3939,3939,1341000
3940,3940,856000
3941,3941,1950000
3942,3942,760000
3943,3943,760000
3944,3944,1614000
3945,3945,1756000
3946,3946,130000
3947,3947,1863500
3948,3948,1758000
3949,3949,3524000
3950,3950,101000
3951,3951,22000
3952,3952,520000
3953,3953,162000
3954,3954,81500
3955,3955,1364000
3956,3956,804000
3957,3957,1135000
3958,3958,925000
3959,3959,478000
3960,3960,380000
3961,3961,1035000
3962,3962,823000
3963,3963,1302000
3964,3964,1498500
3965,3965,1170000
3966,3966,1408000
3967,3967,210000
3968,3968,1354000
3969,3969,1351000
3970,3970,96000
3971,3971,32000
3972,3972,1284000
3973,3973,213500
3974,3974,1717000
3975,3975,128000
3976,3976,1380000
3977,3977,898000
3978,3978,2572000
3979,3979,49000
3980,3980,994000
3981,3981,883000
3982,3982,2016000
3983,3983,876500
3984,3984,971000
3985,3985,135000
3986,3986,246000
3987,3987,2470000
3988,3988,399000
3989,3989,510000
3990,3990,1572000
3991,3991,81000
3992,3992,135000
3993,3993,2678500
3994,3994,589500
3995,3995,109500
3996,3996,1560000
3997,3997,1280000
3998,3998,556000
3999,3999,1040000
4000,4000,1140000
4001,4001,162000
4002,4002,54000
4003,4003,1865000
4004,4004,2177000
4005,4005,1528000
4006,4006,340500
4007,4007,630000
4008,4008,1000000
4009,4009,486000
4010,4010,19000
4011,4011,2174500
4012,4012,962000
4013,4013,196000
4014,4014,90000
4015,4015,994000
4016,4016,820000
4017,4017,630000
4018,4018,36000
4019,4019,19000
4020,4020,2071000
4021,4021,1256000
4022,4022,264000
4023,4023,863000
4024,4024,1895500
4025,4025,3785000
4026,4026,1314000
4027,4027,790000
4028,4028,1226500
4029,4029,1320000
4030,4030,210000
4031,4031,198000
4032,4032,1453500
4033,4033,2039500
4034,4034,2049000
4035,4035,1300000
4036,4036,86000
4037,4037,338000
4038,4038,1104000
4039,4039,19000
4040,4040,1896500
4041,4041,3451000
4042,4042,1889000
4043,4043,1130000
4044,4044,433000
4045,4045,966000
4046,4046,912000
4047,4047,2628500
4048,4048,210000
4049,4049,1694000
4050,4050,757500
4051,4051,2026000
4052,4052,250000
4053,4053,3120000
4054,4054,380000
4055,4055,2600000
4056,4056,2092000
4057,4057,1474000
4058,4058,54000
4059,4059,3027000
4060,4060,121000
4061,4061,2447000
4062,4062,2850000
4063,4063,1955000
4064,4064,2014000
4065,4065,2039000
4066,4066,2232000
4067,4067,850000
4068,4068,3944000
4069,4069,984500
4070,4070,420000
4071,4071,1628000
4072,4072,135000
4073,4073,143000
4074,4074,59000
4075,4075,1768000
4076,4076,162000
4077,4077,3331000
4078,4078,1780000
4079,4079,4181000
4080,4080,286500
4081,4081,1412000
4082,4082,200000
4083,4083,323000
4084,4084,1371000
4085,4085,826000
4086,4086,826000
4087,4087,19000
4088,4088,3760000
4089,4089,152000
4090,4090,162000
4091,4091,1238000
4092,4092,2026000
4093,4093,689000
4094,4094,18000
4095,4095,1836000
4096,4096,1332000
4097,4097,159000
4098,4098,642000
4099,4099,1026000
4100,4100,1460500
4101,4101,2596000
4102,4102,1588500
4103,4103,1064000
4104,4104,700000
4105,4105,1300000
4106,4106,2408000
4107,4107,724000
4108,4108,536000
4109,4109,66000
4110,4110,375000
4111,4111,1250000
4112,4112,1753000
4113,4113,2712000
4114,4114,850500
4115,4115,2999000
4116,4116,54000
4117,4117,402000
4118,4118,2539500
4119,4119,536000
4120,4120,1055000
4121,4121,1101000
4122,4122,1677000
4123,4123,674000
4124,4124,1704000
4125,4125,99000
4126,4126,1890000
4127,4127,1109000
4128,4128,2549000
4129,4129,746000
4130,4130,716000
4131,4131,479500
4132,4132,1187000
4133,4133,1950000
4134,4134,1391000
4135,4135,770000
4136,4136,2362000
4137,4137,76000
4138,4138,250000
4139,4139,1530000
4140,4140,1693500
4141,4141,760000
4142,4142,3912000
4143,4143,129500
4144,4144,215000
4145,4145,846000
4146,4146,1040000
4147,4147,3027000
4148,4148,2723000
4149,4149,1094000
4150,4150,3134000
4151,4151,90000
4152,4152,564000
4153,4153,520000
4154,4154,1303000
4155,4155,124000
4156,4156,1486000
4157,4157,2950500
4158,4158,117000
4159,4159,286000
4160,4160,562000
4161,4161,650000
4162,4162,547000
4163,4163,831000
4164,4164,179000
4165,4165,234000
4166,4166,294000
4167,4167,560000
4168,4168,2645000
4169,4169,253000
4170,4170,1350000
4171,4171,2263000
4172,4172,1190000
4173,4173,41000
4174,4174,45000
4175,4175,1110000
4176,4176,1351000
4177,4177,1604000
4178,4178,1676000
4179,4179,3350000
4180,4180,1336000
4181,4181,324000
4182,4182,3568000
4183,4183,911000
4184,4184,1898000
4185,4185,731000
4186,4186,570000
4187,4187,110000
4188,4188,1119000
4189,4189,630000
4190,4190,189000
4191,4191,1582000
4192,4192,1279000
4193,4193,3738000
4194,4194,1172000
4195,4195,792000
4196,4196,522000
4197,4197,878000
4198,4198,2298500
4199,4199,3189000
4200,4200,18000
4201,4201,1179500
4202,4202,1592000
4203,4203,826000
4204,4204,612500
4205,4205,630000
4206,4206,282000
4207,4207,3344000
4208,4208,1781000
4209,4209,748000
4210,4210,1345000
4211,4211,375000
4212,4212,90000
4213,4213,218000
4214,4214,1121000
4215,4215,1248000
4216,4216,22000
4217,4217,899000
4218,4218,1854000
4219,4219,99500
4220,4220,135000
4221,4221,2366000
4222,4222,107500
4223,4223,294000
4224,4224,335000
4225,4225,656000
4226,4226,98000
4227,4227,3529000
4228,4228,73500
4229,4229,18000
4230,4230,336000
4231,4231,670000
4232,4232,1968000
4233,4233,2396000
4234,4234,2730000
4235,4235,2441000
4236,4236,81000
4237,4237,2456000
4238,4238,1847000
4239,4239,1408000
4240,4240,250000
4241,4241,803500
4242,4242,520000
4243,4243,1496000
4244,4244,1222000
4245,4245,18000
4246,4246,19000
4247,4247,1467000
4248,4248,81000
4249,4249,98000
4250,4250,1054000
4251,4251,231000
4252,4252,380000
4253,4253,5328000
4254,4254,874000
4255,4255,316000
4256,4256,1304000
4257,4257,3239000
4258,4258,683500
4259,4259,752000
4260,4260,518000
4261,4261,1702000
4262,4262,64000
4263,4263,1700000
4264,4264,669000
4265,4265,2016000
4266,4266,1710000
4267,4267,2275000
4268,4268,542000
4269,4269,402000
4270,4270,1532000
4271,4271,250000
4272,4272,2700000
4273,4273,54000
4274,4274,1172000
4275,4275,833000
4276,4276,1266000
4277,4277,353000
4278,4278,500000
4279,4279,2868000
4280,4280,44000
4281,4281,2372500
4282,4282,734000
4283,4283,802000
4284,4284,630000
4285,4285,684000
4286,4286,1626000
4287,4287,1184000
4288,4288,1937000
4289,4289,990000
4290,4290,474000
4291,4291,834000
4292,4292,2454000
4293,4293,1203500
4294,4294,2227500
4295,4295,196000
4296,4296,1558500
4297,4297,1032000
4298,4298,735500
4299,4299,270000
4300,4300,840000
4301,4301,1478000
4302,4302,2468000
4303,4303,1592000
4304,4304,1621000
4305,4305,2675000
4306,4306,1076000
4307,4307,1797000
4308,4308,1319000
4309,4309,114000
4310,4310,500000
4311,4311,1898000
4312,4312,1040000
4313,4313,2359000
4314,4314,4700000
4315,4315,1159000
4316,4316,3706000
4317,4317,1094000
4318,4318,1826000
4319,4319,1095000
4320,4320,324000
4321,4321,545500
4322,4322,80000
4323,4323,108000
4324,4324,2013000
4325,4325,135000
4326,4326,294000
4327,4327,838000
4328,4328,19000
4329,4329,846000
4330,4330,81000
4331,4331,54000
4332,4332,520000
4333,4333,1057000
4334,4334,1844000
4335,4335,804000
4336,4336,785000
4337,4337,64000
4338,4338,232000
4339,4339,1130000
4340,4340,2301000
4341,4341,1376000
4342,4342,1930000
4343,4343,77000
4344,4344,892000
4345,4345,836500
4346,4346,1420000
4347,4347,1554000
4348,4348,194000
4349,4349,1623000
4350,4350,668000
4351,4351,32000
4352,4352,1705000
4353,4353,27000
4354,4354,62000
4355,4355,90000
4356,4356,85000
4357,4357,520000
4358,4358,1578000
4359,4359,1968000
4360,4360,979000
4361,4361,520000
4362,4362,66000
4363,4363,98000
4364,4364,2146000
4365,4365,28500
4366,4366,3582000
4367,4367,384000
4368,4368,98000
4369,4369,1172000
4370,4370,765000
4371,4371,650000
4372,4372,1321500
4373,4373,90000
4374,4374,112000
4375,4375,99000
4376,4376,1176000
4377,4377,9500
4378,4378,37000
4379,4379,1217000
4380,4380,380000
4381,4381,965500
4382,4382,635000
4383,4383,152000
4384,4384,1302000
4385,4385,1309000
4386,4386,1898000
4387,4387,1000000
4388,4388,160000
4389,4389,264000
4390,4390,2496500
4391,4391,1160000
4392,4392,2256000
4393,4393,910000
4394,4394,446000
4395,4395,650000
4396,4396,735000
4397,4397,1873000
4398,4398,546500
4399,4399,2896000
4400,4400,946000
4401,4401,1300000
4402,4402,36000
4403,4403,28500
4404,4404,66000
4405,4405,711000
4406,4406,714000
4407,4407,1183500
4408,4408,1300000
4409,4409,1548000
4410,4410,2161000
4411,4411,2280000
4412,4412,520000
4413,4413,520000
4414,4414,135000
4415,4415,27000
4416,4416,3454000
4417,4417,1356000
4418,4418,4202000
4419,4419,205000
4420,4420,2038000
4421,4421,625000
4422,4422,196000
4423,4423,1537000
4424,4424,2755000
4425,4425,1463500
4426,4426,36000
4427,4427,22000
4428,4428,2643000
4429,4429,1277000
4430,4430,1950000
4431,4431,2204000
4432,4432,210000
4433,4433,1792000
4434,4434,2674000
4435,4435,402000
4436,4436,162000
4437,4437,22000
4438,4438,45000
4439,4439,196000
4440,4440,2126000
4441,4441,3524000
4442,4442,420000
4443,4443,956000
4444,4444,650000
4445,4445,1560000
4446,4446,54000
4447,4447,277000
4448,4448,2160500
4449,4449,2509000
4450,4450,476000
4451,4451,1444000
4452,4452,794000
4453,4453,2039000
4454,4454,203500
4455,4455,165000
4456,4456,628000
4457,4457,887500
4458,4458,581000
4459,4459,1969000
4460,4460,2854000
4461,4461,688000
4462,4462,2647500
4463,4463,3244000
4464,4464,1705000
4465,4465,728000
4466,4466,1140000
4467,4467,2069000
4468,4468,978000
4469,4469,18000
4470,4470,696000
4471,4471,99000
4472,4472,109000
4473,4473,294000
4474,4474,1228000
4475,4475,379000
4476,4476,1996000
4477,4477,1968000
4478,4478,380000
4479,4479,1357000
4480,4480,1214000
4481,4481,250000
4482,4482,1224000
4483,4483,920000
4484,4484,90000
4485,4485,1540000
4486,4486,1569000
4487,4487,2489000
4488,4488,744500
4489,4489,81000
4490,4490,1971000
4491,4491,45000
4492,4492,1789000
4493,4493,153000
4494,4494,782000
4495,4495,32000
4496,4496,944000
4497,4497,66000
4498,4498,2031500
4499,4499,2153000
4500,4500,2736000
4501,4501,650000
4502,4502,794000
4503,4503,2166000
4504,4504,197000
4505,4505,500000
4506,4506,650000
4507,4507,874000
4508,4508,894500
4509,4509,5200000
4510,4510,124500
4511,4511,201000
4512,4512,904500
4513,4513,904000
4514,4514,856000
4515,4515,19000
4516,4516,904000
4517,4517,2170000
4518,4518,2354000
4519,4519,2160000
4520,4520,292000
4521,4521,54000
4522,4522,555000
4523,4523,331000
4524,4524,2174000
4525,4525,915500
4526,4526,740000
4527,4527,81000
4528,4528,630000
4529,4529,115000
4530,4530,1132500
4531,4531,1170000
4532,4532,380000
4533,4533,1403000
4534,4534,135000
4535,4535,4098000
4536,4536,44000
4537,4537,1594000
4538,4538,2050500
4539,4539,4249000
4540,4540,81000
4541,4541,1392000
4542,4542,1950000
4543,4543,650000
4544,4544,1304000
4545,4545,9500
4546,4546,54000
4547,4547,27000
4548,4548,2069000
4549,4549,3090000
4550,4550,154000
4551,4551,367000
4552,4552,364500
4553,4553,250000
4554,4554,2150000
4555,4555,96000
4556,4556,545000
4557,4557,1588500
4558,4558,2820000
4559,4559,4250000
4560,4560,111000
4561,4561,3056000
4562,4562,1067000
4563,4563,2406000
4564,4564,1524000
4565,4565,570000
4566,4566,1243000
4567,4567,703000
4568,4568,1344000
4569,4569,758000
4570,4570,594000
4571,4571,191500
4572,4572,2875000
4573,4573,482000
4574,4574,885000
4575,4575,280000
4576,4576,434000
4577,4577,277000
4578,4578,457500
4579,4579,1543000
4580,4580,3268000
4581,4581,850000
4582,4582,2304000
4583,4583,1170000
4584,4584,459000
4585,4585,670500
4586,4586,100000
4587,4587,233000
4588,4588,3063500
4589,4589,298000
4590,4590,2001000
4591,4591,1854000
4592,4592,1300000
4593,4593,937000
4594,4594,1564000
4595,4595,716000
4596,4596,1317000
4597,4597,158000
4598,4598,2548000
4599,4599,666000
4600,4600,1194000
4601,4601,675000
4602,4602,576000
4603,4603,1074000
4604,4604,156000
4605,4605,578000
4606,4606,1224000
4607,4607,650000
4608,4608,294000
4609,4609,2150000
4610,4610,1385500
4611,4611,675000
4612,4612,66000
4613,4613,1448000
4614,4614,2580000
4615,4615,2235000
4616,4616,92000
4617,4617,1025000
4618,4618,1408000
4619,4619,930000
4620,4620,316000
4621,4621,2161000
4622,4622,250000
4623,4623,650000
4624,4624,500000
4625,4625,610000
4626,4626,1530500
4627,4627,3480000
4628,4628,272000
4629,4629,2990000
4630,4630,573000
4631,4631,896000
4632,4632,1180000
4633,4633,4404000
4634,4634,45000
4635,4635,27000
4636,4636,1996000
4637,4637,782000
4638,4638,9500
4639,4639,792000
4640,4640,3331000
4641,4641,2528000
4642,4642,1239500
4643,4643,2027000
