id_facturaDET,id_facturaENC,id_producto,cantidad,precio_unitario
12027,4041,2,3,650000
12028,4042,7,2,27000
12029,4042,2,1,650000
12030,4042,10,3,380000
12031,4042,9,1,45000
12032,4043,9,2,45000
12033,4043,1,2,520000
12034,4044,6,3,22000
12035,4044,11,1,250000
12036,4044,4,2,9500
12037,4044,3,1,98000
12038,4045,10,1,380000
12039,4045,6,2,22000
12040,4045,9,3,45000
12041,4045,7,1,27000
12042,4045,10,1,380000
12043,4046,4,3,9500
12044,4046,9,2,45000
12045,4046,4,3,9500
12046,4046,9,3,45000
12047,4046,12,3,210000
12048,4047,2,3,650000
12049,4047,2,1,650000
12050,4047,4,3,9500
12051,4048,12,1,210000
12052,4049,7,2,27000
12053,4049,11,1,250000
12054,4049,10,2,380000
12055,4049,12,3,210000
12056,4050,3,1,98000
12057,4050,4,1,9500
12058,4050,2,1,650000
12059,4051,6,1,22000
12060,4051,5,3,18000
12061,4051,2,3,650000
12062,4052,11,1,250000
12063,4053,12,3,210000
12064,4053,8,2,32000
12065,4053,10,1,380000
12066,4053,8,3,32000
12067,4053,2,3,650000
12068,4054,10,1,380000
12069,4055,2,3,650000
12070,4055,2,1,650000
12071,4056,8,1,32000
12072,4056,2,2,650000
12073,4056,10,2,380000
12074,4057,2,1,650000
12075,4057,9,3,45000
12076,4057,4,2,9500
12077,4057,11,1,250000
12078,4057,12,2,210000
12079,4058,5,3,18000
12080,4059,1,3,520000
12081,4059,3,2,98000
12082,4059,1,2,520000
12083,4059,9,3,45000
12084,4059,8,3,32000
12085,4060,8,2,32000
12086,4060,4,1,9500
12087,4060,4,2,9500
12088,4060,4,3,9500
12089,4061,11,2,250000
12090,4061,7,3,27000
12091,4061,3,2,98000
12092,4061,12,3,210000
12093,4061,1,2,520000
12094,4062,7,2,27000
12095,4062,11,3,250000
12096,4062,8,3,32000
12097,4062,2,3,650000
12098,4063,2,1,650000
12099,4063,12,2,210000
12100,4063,11,3,250000
12101,4063,7,3,27000
12102,4063,7,2,27000
12103,4064,2,3,650000
12104,4064,8,2,32000
12105,4065,10,2,380000
12106,4065,7,3,27000
12107,4065,6,1,22000
12108,4065,5,2,18000
12109,4065,10,3,380000
12110,4066,2,1,650000
12111,4066,1,3,520000
12112,4066,6,1,22000
12113,4067,5,3,18000
12114,4067,10,2,380000
12115,4067,5,2,18000
12116,4068,2,2,650000
12117,4068,8,2,32000
12118,4068,12,3,210000
12119,4068,2,3,650000
12120,4069,9,2,45000
12121,4069,9,3,45000
12122,4069,11,3,250000
12123,4069,4,1,9500
12124,4070,12,2,210000
12125,4071,2,2,650000
12126,4071,5,3,18000
12127,4071,12,1,210000
12128,4071,8,2,32000
12129,4072,9,3,45000
12130,4073,9,1,45000
12131,4073,3,1,98000
12132,4074,8,1,32000
12133,4074,7,1,27000
12134,4075,5,1,18000
12135,4075,10,3,380000
12136,4075,9,2,45000
12137,4075,1,1,520000
12138,4076,3,1,98000
12139,4076,9,1,45000
12140,4076,4,2,9500
12141,4077,7,3,27000
12142,4077,2,2,650000
12143,4077,2,3,650000
12144,4078,2,1,650000
12145,4078,9,2,45000
12146,4078,1,2,520000
12147,4079,4,2,9500
12148,4079,6,1,22000
12149,4079,2,3,650000
12150,4079,12,3,210000
12151,4079,1,3,520000
12152,4080,4,1,9500
12153,4080,7,1,27000
12154,4080,11,1,250000
12155,4081,2,1,650000
12156,4081,6,3,22000
12157,4081,3,2,98000
12158,4081,11,2,250000
12159,4082,7,1,27000
12160,4082,4,2,9500
12161,4082,7,3,27000
12162,4082,7,2,27000
12163,4082,4,2,9500
12164,4083,6,1,22000
12165,4083,8,1,32000
12166,4083,11,1,250000
12167,4083,4,2,9500
12168,4084,7,2,27000
12169,4084,9,1,45000
12170,4084,10,3,380000
12171,4084,8,3,32000
12172,4084,5,2,18000
12173,4085,8,2,32000
12174,4085,4,2,9500
12175,4085,1,1,520000
12176,4085,3,2,98000
12177,4085,7,1,27000
12178,4086,10,2,380000
12179,4086,6,2,22000
12180,4086,6,1,22000
12181,4087,4,2,9500
12182,4088,2,3,650000
12183,4088,5,1,18000
12184,4088,10,3,380000
12185,4088,6,1,22000
12186,4088,12,3,210000
12187,4089,5,3,18000
12188,4089,3,1,98000
12189,4090,5,2,18000
12190,4090,7,1,27000
12191,4090,7,3,27000
12192,4090,5,1,18000
12193,4091,3,1,98000
12194,4091,10,3,380000
12195,4092,8,1,32000
12196,4092,6,2,22000
12197,4092,2,3,650000
12198,4093,12,2,210000
12199,4093,4,2,9500
12200,4093,11,1,250000
12201,4094,5,1,18000
12202,4095,6,3,22000
12203,4095,12,3,210000
12204,4095,10,3,380000
12205,4096,8,1,32000
12206,4096,2,1,650000
12207,4096,2,1,650000
12208,4097,7,1,27000
12209,4097,5,2,18000
12210,4097,8,3,32000
12211,4098,8,1,32000
12212,4098,12,2,210000
12213,4098,8,2,32000
12214,4098,9,1,45000
12215,4098,7,3,27000
12216,4099,1,1,520000
12217,4099,8,1,32000
12218,4099,12,2,210000
12219,4099,7,2,27000
12220,4100,8,1,32000
12221,4100,11,1,250000
12222,4100,4,3,9500
12223,4100,12,3,210000
12224,4100,1,1,520000
12225,4101,11,2,250000
12226,4101,8,1,32000
12227,4101,10,3,380000
12228,4101,12,3,210000
12229,4101,3,3,98000
12230,4102,9,3,45000
12231,4102,1,2,520000
12232,4102,9,3,45000
12233,4102,11,1,250000
12234,4102,4,3,9500
12235,4103,3,2,98000
12236,4103,7,2,27000
12237,4103,11,3,250000
12238,4103,8,2,32000
12239,4104,12,1,210000
12240,4104,3,3,98000
12241,4104,3,2,98000
12242,4105,2,2,650000
12243,4106,5,3,18000
12244,4106,1,3,520000
12245,4106,3,3,98000
12246,4106,11,1,250000
12247,4106,11,1,250000
12248,4107,12,2,210000
12249,4107,5,3,18000
12250,4107,11,1,250000
12251,4108,10,1,380000
12252,4108,6,3,22000
12253,4108,9,2,45000
12254,4109,6,3,22000
12255,4110,3,3,98000
12256,4110,7,1,27000
12257,4110,5,3,18000
12258,4111,1,2,520000
12259,4111,12,1,210000
12260,4112,4,2,9500
12261,4112,6,2,22000
12262,4112,11,3,250000
12263,4112,1,1,520000
12264,4112,12,2,210000
12265,4113,3,3,98000
12266,4113,1,3,520000
12267,4113,5,1,18000
12268,4113,12,3,210000
12269,4113,12,1,210000
12270,4114,7,1,27000
12271,4114,4,1,9500
12272,4114,3,3,98000
12273,4114,1,1,520000
12274,4115,10,2,380000
12275,4115,3,3,98000
12276,4115,9,1,45000
12277,4115,10,3,380000
12278,4115,10,2,380000
12279,4116,7,2,27000
12280,4117,11,1,250000
12281,4117,5,3,18000
12282,4117,3,1,98000
12283,4118,2,2,650000
12284,4118,5,2,18000
12285,4118,4,3,9500
12286,4118,1,2,520000
12287,4118,9,3,45000
12288,4119,9,2,45000
12289,4119,3,2,98000
12290,4119,11,1,250000
12291,4120,12,1,210000
12292,4120,7,3,27000
12293,4120,11,2,250000
12294,4120,12,1,210000
12295,4120,7,2,27000
12296,4121,7,3,27000
12297,4121,11,2,250000
12298,4121,1,1,520000
12299,4122,11,2,250000
12300,4122,12,3,210000
12301,4122,1,1,520000
12302,4122,7,1,27000
12303,4123,6,2,22000
12304,4123,12,3,210000
12305,4124,12,1,210000
12306,4124,3,1,98000
12307,4124,8,3,32000
12308,4124,2,2,650000
12309,4125,9,1,45000
12310,4125,7,2,27000
12311,4126,11,3,250000
12312,4126,10,3,380000
12313,4127,5,1,18000
12314,4127,3,2,98000
12315,4127,9,3,45000
12316,4127,10,2,380000
12317,4128,9,2,45000
12318,4128,4,2,9500
12319,4128,12,3,210000
12320,4128,11,1,250000
12321,4128,1,3,520000
12322,4129,12,2,210000
12323,4129,8,1,32000
12324,4129,3,3,98000
12325,4130,1,1,520000
12326,4130,3,2,98000
12327,4131,9,2,45000
12328,4131,10,1,380000
12329,4131,4,1,9500
12330,4132,3,1,98000
12331,4132,9,1,45000
12332,4132,11,3,250000
12333,4132,3,3,98000
12334,4133,2,3,650000
12335,4134,3,2,98000
12336,4134,9,1,45000
12337,4134,1,1,520000
12338,4134,12,3,210000
12339,4135,5,3,18000
12340,4135,11,2,250000
12341,4135,8,3,32000
12342,4135,6,3,22000
12343,4135,7,2,27000
12344,4136,1,3,520000
12345,4136,3,1,98000
12346,4136,6,1,22000
12347,4136,2,1,650000
12348,4136,8,1,32000
12349,4137,5,3,18000
12350,4137,6,1,22000
12351,4138,11,1,250000
12352,4139,12,3,210000
12353,4139,11,3,250000
12354,4139,8,3,32000
12355,4139,7,2,27000
12356,4140,11,1,250000
12357,4140,5,3,18000
12358,4140,11,3,250000
12359,4140,4,1,9500
12360,4140,12,3,210000
12361,4141,10,2,380000
12362,4142,2,3,650000
12363,4142,7,3,27000
12364,4142,1,2,520000
12365,4142,7,3,27000
12366,4142,10,2,380000
12367,4143,5,1,18000
12368,4143,5,2,18000
12369,4143,6,3,22000
12370,4143,4,1,9500
12371,4144,3,2,98000
12372,4144,4,2,9500
12373,4145,3,2,98000
12374,4145,2,1,650000
12375,4146,1,2,520000
12376,4147,12,2,210000
12377,4147,7,1,27000
12378,4147,2,3,650000
12379,4147,12,3,210000
12380,4148,1,2,520000
12381,4148,7,1,27000
12382,4148,1,3,520000
12383,4148,8,3,32000
12384,4149,6,2,22000
12385,4149,3,2,98000
12386,4149,10,1,380000
12387,4149,7,2,27000
12388,4149,12,2,210000
12389,4150,8,2,32000
12390,4150,2,2,650000
12391,4150,1,2,520000
12392,4150,1,1,520000
12393,4150,12,1,210000
12394,4151,9,2,45000
12395,4152,11,2,250000
12396,4152,8,2,32000
12397,4153,1,1,520000
12398,4154,1,1,520000
12399,4154,5,1,18000
12400,4154,12,3,210000
12401,4154,9,3,45000
12402,4155,6,1,22000
12403,4155,5,1,18000
12404,4155,5,1,18000
12405,4155,6,3,22000
12406,4156,6,3,22000
12407,4156,1,2,520000
12408,4156,10,1,380000
12409,4157,4,1,9500
12410,4157,12,2,210000
12411,4157,10,3,380000
12412,4157,7,3,27000
12413,4157,2,2,650000
12414,4158,8,1,32000
12415,4158,5,1,18000
12416,4158,6,1,22000
12417,4158,9,1,45000
12418,4159,9,2,45000
12419,4159,3,2,98000
12420,4160,12,2,210000
12421,4160,6,2,22000
12422,4160,3,1,98000
12423,4161,2,1,650000
12424,4162,7,1,27000
12425,4162,1,1,520000
12426,4163,7,3,27000
12427,4163,11,3,250000
12428,4164,6,1,22000
12429,4164,9,3,45000
12430,4164,6,1,22000
12431,4165,5,3,18000
12432,4165,9,3,45000
12433,4165,5,1,18000
12434,4165,7,1,27000
12435,4166,6,1,22000
12436,4166,11,1,250000
12437,4166,6,1,22000
12438,4167,5,1,18000
12439,4167,1,1,520000
12440,4167,6,1,22000
12441,4168,2,1,650000
12442,4168,2,3,650000
12443,4168,9,1,45000
12444,4169,7,2,27000
12445,4169,8,2,32000
12446,4169,9,3,45000
12447,4170,3,3,98000
12448,4170,11,1,250000
12449,4170,3,2,98000
12450,4170,1,1,520000
12451,4170,9,2,45000
12452,4171,3,2,98000
12453,4171,7,3,27000
12454,4171,5,2,18000
12455,4171,2,3,650000
12456,4172,7,2,27000
12457,4172,12,2,210000
12458,4172,3,2,98000
12459,4172,1,1,520000
12460,4173,4,2,9500
12461,4173,6,1,22000
12462,4174,9,1,45000
12463,4175,3,3,98000
12464,4175,6,3,22000
12465,4175,11,3,250000
12466,4176,7,3,27000
12467,4176,10,3,380000
12468,4176,6,3,22000
12469,4176,8,1,32000
12470,4176,8,1,32000
12471,4177,6,1,22000
12472,4177,1,3,520000
12473,4177,6,1,22000
12474,4178,1,1,520000
12475,4178,6,3,22000
12476,4178,12,2,210000
12477,4178,12,2,210000
12478,4178,11,1,250000
12479,4179,12,3,210000
12480,4179,2,2,650000
12481,4179,5,3,18000
12482,4179,6,3,22000
12483,4179,2,2,650000
12484,4180,3,2,98000
12485,4180,10,3,380000
12486,4181,5,1,18000
12487,4181,12,1,210000
12488,4181,8,3,32000
12489,4182,5,3,18000
12490,4182,2,3,650000
12491,4182,5,3,18000
12492,4182,12,1,210000
12493,4182,2,2,650000
12494,4183,7,1,27000
12495,4183,9,2,45000
12496,4183,3,3,98000
12497,4183,11,2,250000
12498,4184,6,2,22000
12499,4184,1,3,520000
12500,4184,3,3,98000
12501,4185,7,1,27000
12502,4185,5,3,18000
12503,4185,2,1,650000
12504,4186,5,2,18000
12505,4186,8,3,32000
12506,4186,3,3,98000
12507,4186,9,2,45000
12508,4186,5,3,18000
12509,4187,6,3,22000
12510,4187,6,2,22000
12511,4188,1,1,520000
12512,4188,7,3,27000
12513,4188,12,2,210000
12514,4188,3,1,98000
12515,4189,12,3,210000
12516,4190,9,3,45000
12517,4190,7,2,27000
12518,4191,11,3,250000
12519,4191,10,2,380000
12520,4191,5,1,18000
12521,4191,5,3,18000
12522,4192,4,2,9500
12523,4192,6,1,22000
12524,4192,3,1,98000
12525,4192,10,3,380000
12526,4193,2,3,650000
12527,4193,1,1,520000
12528,4193,8,3,32000
12529,4193,8,1,32000
12530,4193,10,3,380000
12531,4194,6,1,22000
12532,4194,12,3,210000
12533,4194,1,1,520000
12534,4195,8,1,32000
12535,4195,10,2,380000
12536,4196,3,3,98000
12537,4196,8,1,32000
12538,4196,3,2,98000
12539,4197,1,1,520000
12540,4197,8,2,32000
12541,4197,3,3,98000
12542,4198,4,3,9500
12543,4198,10,1,380000
12544,4198,10,3,380000
12545,4198,11,3,250000
12546,4199,10,2,380000
12547,4199,9,2,45000
12548,4199,10,2,380000
12549,4199,4,2,9500
12550,4199,1,3,520000
12551,4200,5,1,18000
12552,4201,8,1,32000
12553,4201,4,1,9500
12554,4201,3,1,98000
12555,4201,1,2,520000
12556,4202,8,1,32000
12557,4202,10,2,380000
12558,4202,10,1,380000
12559,4202,12,2,210000
12560,4203,10,2,380000
12561,4203,6,3,22000
12562,4204,6,2,22000
12563,4204,10,1,380000
12564,4204,7,3,27000
12565,4204,4,1,9500
12566,4204,3,1,98000
12567,4205,12,3,210000
12568,4206,6,3,22000
12569,4206,7,1,27000
12570,4206,5,3,18000
12571,4206,9,3,45000
12572,4207,12,1,210000
12573,4207,1,3,520000
12574,4207,10,3,380000
12575,4207,10,1,380000
12576,4207,5,3,18000
12577,4208,8,3,32000
12578,4208,6,2,22000
12579,4208,7,3,27000
12580,4208,12,2,210000
12581,4208,10,3,380000
12582,4209,8,1,32000
12583,4209,9,3,45000
12584,4209,11,2,250000
12585,4209,7,3,27000
12586,4210,10,3,380000
12587,4210,8,3,32000
12588,4210,4,2,9500
12589,4210,9,2,45000
12590,4211,7,2,27000
12591,4211,7,1,27000
12592,4211,3,3,98000
12593,4212,9,2,45000
12594,4213,3,2,98000
12595,4213,6,1,22000
12596,4214,1,2,520000
12597,4214,7,3,27000
12598,4215,8,2,32000
12599,4215,6,2,22000
12600,4215,10,3,380000
12601,4216,6,1,22000
12602,4217,5,2,18000
12603,4217,7,3,27000
12604,4217,10,2,380000
12605,4217,6,1,22000
12606,4218,1,3,520000
12607,4218,3,3,98000
12608,4219,4,1,9500
12609,4219,9,2,45000
12610,4220,9,3,45000
12611,4221,9,2,45000
12612,4221,1,1,520000
12613,4221,3,2,98000
12614,4221,1,3,520000
12615,4222,6,2,22000
12616,4222,5,3,18000
12617,4222,4,1,9500
12618,4223,3,3,98000
12619,4224,12,1,210000
12620,4224,7,3,27000
12621,4224,6,2,22000
12622,4225,11,1,250000
12623,4225,8,1,32000
12624,4225,3,3,98000
12625,4225,5,2,18000
12626,4225,6,2,22000
12627,4226,3,1,98000
12628,4227,1,3,520000
12629,4227,2,3,650000
12630,4227,4,2,9500
12631,4228,8,2,32000
12632,4228,4,1,9500
12633,4229,5,1,18000
12634,4230,8,1,32000
12635,4230,3,2,98000
12636,4230,6,1,22000
12637,4230,8,2,32000
12638,4230,6,1,22000
12639,4231,8,3,32000
12640,4231,5,3,18000
12641,4231,1,1,520000
12642,4232,2,3,650000
12643,4232,5,1,18000
12644,4233,10,1,380000
12645,4233,6,2,22000
12646,4233,2,3,650000
12647,4233,6,1,22000
12648,4234,2,1,650000
12649,4234,12,2,210000
12650,4234,10,3,380000
12651,4234,1,1,520000
12652,4235,2,1,650000
12653,4235,12,2,210000
12654,4235,10,3,380000
12655,4235,9,3,45000
12656,4235,8,3,32000
12657,4236,7,3,27000
12658,4237,12,2,210000
12659,4237,8,3,32000
12660,4237,10,1,380000
12661,4237,1,3,520000
12662,4238,8,1,32000
12663,4238,10,1,380000
12664,4238,2,2,650000
12665,4238,9,3,45000
12666,4239,7,1,27000
12667,4239,7,3,27000
12668,4239,2,2,650000
12669,4240,11,1,250000
12670,4241,6,2,22000
12671,4241,4,1,9500
12672,4241,11,3,250000
12673,4242,1,1,520000
12674,4243,2,2,650000
12675,4243,3,2,98000
12676,4244,5,1,18000
12677,4244,8,2,32000
12678,4244,10,3,380000
12679,4245,5,1,18000
12680,4246,4,2,9500
12681,4247,11,2,250000
12682,4247,12,2,210000
12683,4247,9,3,45000
12684,4247,8,1,32000
12685,4247,10,1,380000
12686,4248,6,2,22000
12687,4248,4,2,9500
12688,4248,5,1,18000
12689,4249,3,1,98000
12690,4250,11,1,250000
12691,4250,7,2,27000
12692,4250,11,3,250000
12693,4251,8,3,32000
12694,4251,4,2,9500
12695,4251,3,1,98000
12696,4251,5,1,18000
12697,4252,10,1,380000
12698,4253,2,2,650000
12699,4253,11,2,250000
12700,4253,2,3,650000
12701,4253,1,3,520000
12702,4253,5,1,18000
12703,4254,12,1,210000
12704,4254,5,3,18000
12705,4254,9,2,45000
12706,4254,1,1,520000
12707,4255,6,3,22000
12708,4255,11,1,250000
12709,4256,10,1,380000
12710,4256,12,3,210000
12711,4256,3,3,98000
12712,4257,10,2,380000
12713,4257,1,3,520000
12714,4257,1,1,520000
12715,4257,4,2,9500
12716,4257,10,1,380000
12717,4258,4,3,9500
12718,4258,1,1,520000
12719,4258,9,3,45000
12720,4259,8,1,32000
12721,4259,4,2,9500
12722,4259,12,3,210000
12723,4259,6,2,22000
12724,4259,7,1,27000
12725,4260,3,1,98000
12726,4260,12,2,210000
12727,4261,1,2,520000
12728,4261,12,3,210000
12729,4261,8,1,32000
12730,4262,8,2,32000
12731,4263,10,2,380000
12732,4263,12,2,210000
12733,4263,9,3,45000
12734,4263,11,1,250000
12735,4263,9,3,45000
12736,4264,2,1,650000
12737,4264,4,2,9500
12738,4265,6,3,22000
12739,4265,2,3,650000
12740,4266,8,3,32000
12741,4266,5,3,18000
12742,4266,1,3,520000
12743,4267,9,3,45000
12744,4267,10,2,380000
12745,4267,12,3,210000
12746,4267,11,3,250000
12747,4268,6,2,22000
12748,4268,10,1,380000
12749,4268,8,2,32000
12750,4268,5,2,18000
12751,4268,5,1,18000
12752,4269,10,1,380000
12753,4269,6,1,22000
12754,4270,10,2,380000
12755,4270,11,1,250000
12756,4270,11,2,250000
12757,4270,6,1,22000
12758,4271,11,1,250000
12759,4272,11,2,250000
12760,4272,1,3,520000
12761,4272,3,3,98000
12762,4272,11,1,250000
12763,4272,8,3,32000
12764,4273,7,2,27000
12765,4274,12,3,210000
12766,4274,6,1,22000
12767,4274,1,1,520000
12768,4275,4,2,9500
12769,4275,1,1,520000
12770,4275,3,3,98000
12771,4276,10,2,380000
12772,4276,10,1,380000
12773,4276,5,1,18000
12774,4276,6,2,22000
12775,4276,8,2,32000
12776,4277,3,3,98000
12777,4277,7,1,27000
12778,4277,8,1,32000
12779,4278,11,2,250000
12780,4279,5,1,18000
12781,4279,7,2,27000
12782,4279,3,2,98000
12783,4279,2,2,650000
12784,4279,2,2,650000
12785,4280,6,2,22000
12786,4281,1,3,520000
12787,4281,9,3,45000
12788,4281,4,2,9500
12789,4281,4,3,9500
12790,4281,12,3,210000
12791,4282,3,2,98000
12792,4282,4,2,9500
12793,4282,4,2,9500
12794,4282,11,2,250000
12795,4283,5,3,18000
12796,4283,2,1,650000
12797,4283,3,1,98000
12798,4284,12,3,210000
12799,4285,1,1,520000
12800,4285,6,3,22000
12801,4285,3,1,98000
12802,4286,10,1,380000
12803,4286,6,3,22000
12804,4286,5,1,18000
12805,4286,10,3,380000
12806,4286,6,1,22000
12807,4287,10,3,380000
12808,4287,6,2,22000
12809,4288,8,2,32000
12810,4288,9,3,45000
12811,4288,5,1,18000
12812,4288,12,2,210000
12813,4288,2,2,650000
12814,4289,7,2,27000
12815,4289,2,1,650000
12816,4289,11,1,250000
12817,4289,5,2,18000
12818,4290,5,3,18000
12819,4290,12,2,210000
12820,4291,3,2,98000
12821,4291,1,1,520000
12822,4291,7,2,27000
12823,4291,8,2,32000
12824,4292,5,3,18000
12825,4292,12,3,210000
12826,4292,10,3,380000
12827,4292,12,3,210000
12828,4293,4,1,9500
12829,4293,7,2,27000
12830,4293,10,2,380000
12831,4293,10,1,380000
12832,4294,5,1,18000
12833,4294,11,1,250000
12834,4294,4,1,9500
12835,4294,2,3,650000
12836,4295,3,2,98000
12837,4296,10,1,380000
12838,4296,4,3,9500
12839,4296,11,2,250000
12840,4296,2,1,650000
12841,4297,7,1,27000
12842,4297,11,2,250000
12843,4297,4,2,9500
12844,4297,6,3,22000
12845,4297,12,2,210000
12846,4298,12,3,210000
12847,4298,9,1,45000
12848,4298,8,1,32000
12849,4298,4,3,9500
12850,4299,4,2,9500
12851,4299,5,1,18000
12852,4299,9,3,45000
12853,4299,3,1,98000
12854,4300,9,2,45000
12855,4300,11,3,250000
12856,4301,6,1,22000
12857,4301,12,3,210000
12858,4301,8,1,32000
12859,4301,6,2,22000
12860,4301,11,3,250000
12861,4302,5,1,18000
12862,4302,2,3,650000
12863,4302,11,2,250000
12864,4303,1,2,520000
12865,4303,1,1,520000
12866,4303,8,1,32000
12867,4304,7,1,27000
12868,4304,5,3,18000
12869,4304,11,2,250000
12870,4304,1,2,520000
12871,4305,1,3,520000
12872,4305,2,1,650000
12873,4305,10,1,380000
12874,4305,4,2,9500
12875,4305,6,3,22000
12876,4306,8,1,32000
12877,4306,11,3,250000
12878,4306,3,3,98000
12879,4307,7,1,27000
12880,4307,10,3,380000
12881,4307,12,3,210000
12882,4308,2,2,650000
12883,4308,4,2,9500
12884,4309,5,1,18000
12885,4309,8,3,32000
12886,4310,11,2,250000
12887,4311,3,1,98000
12888,4311,2,2,650000
12889,4311,11,2,250000
12890,4312,1,2,520000
12891,4313,6,2,22000
12892,4313,10,3,380000
12893,4313,1,2,520000
12894,4313,9,3,45000
12895,4314,10,1,380000
12896,4314,2,3,650000
12897,4314,2,3,650000
12898,4314,12,2,210000
12899,4315,10,3,380000
12900,4315,4,2,9500
12901,4316,1,3,520000
12902,4316,8,3,32000
12903,4316,2,2,650000
12904,4316,11,3,250000
12905,4317,1,2,520000
12906,4317,7,2,27000
12907,4318,5,2,18000
12908,4318,2,1,650000
12909,4318,10,3,380000
12910,4319,12,3,210000
12911,4319,12,2,210000
12912,4319,9,1,45000
12913,4320,8,3,32000
12914,4320,8,1,32000
12915,4320,3,2,98000
12916,4321,4,1,9500
12917,4321,5,2,18000
12918,4321,11,2,250000
12919,4322,6,2,22000
12920,4322,5,2,18000
12921,4323,7,2,27000
12922,4323,7,2,27000
12923,4324,2,3,650000
12924,4324,9,1,45000
12925,4324,5,1,18000
12926,4325,9,3,45000
12927,4326,5,3,18000
12928,4326,9,2,45000
12929,4326,8,3,32000
12930,4326,7,2,27000
12931,4327,6,2,22000
12932,4327,11,2,250000
12933,4327,3,3,98000
12934,4328,4,2,9500
12935,4329,11,3,250000
12936,4329,6,1,22000
12937,4329,5,2,18000
12938,4329,4,1,9500
12939,4329,4,3,9500
12940,4330,7,3,27000
12941,4331,5,3,18000
12942,4332,1,1,520000
12943,4333,6,1,22000
12944,4333,1,1,520000
12945,4333,9,3,45000
12946,4333,10,1,380000
12947,4334,2,1,650000
12948,4334,10,2,380000
12949,4334,5,3,18000
12950,4334,10,1,380000
12951,4335,7,2,27000
12952,4335,11,3,250000
12953,4336,9,3,45000
12954,4336,2,1,650000
12955,4337,8,2,32000
12956,4338,12,1,210000
12957,4338,6,1,22000
12958,4339,1,2,520000
12959,4339,9,2,45000
12960,4340,1,3,520000
12961,4340,9,1,45000
12962,4340,11,2,250000
12963,4340,3,2,98000
12964,4341,9,3,45000
12965,4341,9,3,45000
12966,4341,1,2,520000
12967,4341,6,3,22000
12968,4342,6,1,22000
12969,4342,6,2,22000
12970,4342,1,3,520000
12971,4342,7,2,27000
12972,4342,11,1,250000
12973,4343,8,1,32000
12974,4343,9,1,45000
12975,4344,8,3,32000
12976,4344,5,2,18000
12977,4344,10,2,380000
12978,4345,12,2,210000
12979,4345,9,3,45000
12980,4345,6,1,22000
12981,4345,4,1,9500
12982,4345,11,1,250000
12983,4346,10,1,380000
12984,4346,1,2,520000
12985,4347,6,2,22000
12986,4347,10,2,380000
12987,4347,11,3,250000
12988,4348,8,3,32000
12989,4348,3,1,98000
12990,4349,9,1,45000
12991,4349,5,1,18000
12992,4349,1,3,520000
12993,4350,7,2,27000
12994,4350,1,1,520000
12995,4350,9,1,45000
12996,4350,6,1,22000
12997,4350,7,1,27000
12998,4351,8,1,32000
12999,4352,1,1,520000
13000,4352,9,1,45000
13001,4352,10,3,380000
13002,4353,7,1,27000
13003,4354,6,2,22000
13004,4354,5,1,18000
13005,4355,9,2,45000
13006,4356,6,3,22000
13007,4356,4,2,9500
13008,4357,1,1,520000
13009,4358,1,3,520000
13010,4358,5,1,18000
13011,4359,5,1,18000
13012,4359,2,1,650000
13013,4359,2,2,650000
13014,4360,3,1,98000
13015,4360,8,3,32000
13016,4360,2,1,650000
13017,4360,9,3,45000
13018,4361,1,1,520000
13019,4362,6,3,22000
13020,4363,3,1,98000
13021,4364,2,1,650000
13022,4364,3,1,98000
13023,4364,2,2,650000
13024,4364,3,1,98000
13025,4365,4,3,9500
13026,4366,9,1,45000
13027,4366,7,1,27000
13028,4366,2,3,650000
13029,4366,1,3,520000
13030,4367,7,2,27000
13031,4367,5,2,18000
13032,4367,3,3,98000
13033,4368,3,1,98000
13034,4369,8,1,32000
13035,4369,10,3,380000
13036,4370,9,3,45000
13037,4370,12,2,210000
13038,4370,12,1,210000
13039,4371,2,1,650000
13040,4372,2,1,650000
13041,4372,8,1,32000
13042,4372,4,1,9500
13043,4372,12,3,210000
13044,4373,9,1,45000
13045,4373,9,1,45000
13046,4374,9,2,45000
13047,4374,6,1,22000
13048,4375,9,1,45000
13049,4375,5,3,18000
13050,4376,5,2,18000
13051,4376,10,3,380000
13052,4377,4,1,9500
13053,4378,5,1,18000
13054,4378,4,2,9500
13055,4379,4,3,9500
13056,4379,12,2,210000
13057,4379,2,1,650000
13058,4379,9,2,45000
13059,4379,4,3,9500
13060,4380,10,1,380000
13061,4381,12,3,210000
13062,4381,6,1,22000
13063,4381,11,1,250000
13064,4381,5,3,18000
13065,4381,4,1,9500
13066,4382,4,2,9500
13067,4382,8,3,32000
13068,4382,1,1,520000
13069,4383,3,1,98000
13070,4383,7,2,27000
13071,4384,8,1,32000
13072,4384,1,1,520000
13073,4384,11,1,250000
13074,4384,11,2,250000
13075,4385,5,3,18000
13076,4385,1,2,520000
13077,4385,4,2,9500
13078,4385,3,2,98000
13079,4386,11,2,250000
13080,4386,3,1,98000
13081,4386,2,2,650000
13082,4387,11,3,250000
13083,4387,11,1,250000
13084,4388,8,3,32000
13085,4388,8,2,32000
13086,4389,8,1,32000
13087,4389,5,2,18000
13088,4389,3,1,98000
13089,4389,3,1,98000
13090,4390,5,1,18000
13091,4390,4,3,9500
13092,4390,11,2,250000
13093,4390,2,2,650000
13094,4390,2,1,650000
13095,4391,8,3,32000
13096,4391,7,2,27000
13097,4391,12,3,210000
13098,4391,10,1,380000
13099,4392,12,2,210000
13100,4392,6,2,22000
